Tool	Reference	SampleName	CellType	Prediction	Answer	Error	SqError
dtangleFullRef	HPCA-Blood	Mix_1	B Cells	0.0587837715156	0.114803625	0.0560198534844	0.00313822398441
dtangleFullRef	HPCA-Blood	Mix_1	CD4 T Cells	0.0822400255465	0.160552438	0.0783124124535	0.00613283394429
dtangleFullRef	HPCA-Blood	Mix_1	NK Cells	0.817944037195	0.246870954	0.571073083195	0.32612446635
dtangleFullRef	HPCA-Blood	Mix_1	Monocytes	0.0239128074896	0.391022874	0.36711006651	0.134769800933
dtangleFullRef	HPCA-Blood	Mix_1	CD8 T Cells	0.0158570850197	0.086750108	0.0708930229803	0.00502582070729
dtangleFullRef	HPCA-Blood	Mix_2	B Cells	0.135572666344	0.281553398	0.145980731656	0.0213103740148
dtangleFullRef	HPCA-Blood	Mix_2	CD4 T Cells	0.121743696303	0.295646727	0.173903030697	0.0302422640856
dtangleFullRef	HPCA-Blood	Mix_2	NK Cells	0.718231634469	0.206702161	0.511529473469	0.261662402227
dtangleFullRef	HPCA-Blood	Mix_2	Monocytes	0.0159876549658	0.196680238	0.180692583034	0.0326498095636
dtangleFullRef	HPCA-Blood	Mix_2	CD8 T Cells	0.00756823058153	0.019417476	0.0118492454185	0.000140404616987
dtangleFullRef	HPCA-Blood	Mix_3	B Cells	0.0349974418897	0.09283461	0.0578371681103	0.00334513801502
dtangleFullRef	HPCA-Blood	Mix_3	CD4 T Cells	0.0796051870949	0.07976566	0.0001604729051	2.57515532712e-08
dtangleFullRef	HPCA-Blood	Mix_3	NK Cells	0.826575257424	0.309148265	0.517426992424	0.267730692489
dtangleFullRef	HPCA-Blood	Mix_3	Monocytes	0.0140681718244	0.17260027	0.158532098176	0.025132426152
dtangleFullRef	HPCA-Blood	Mix_3	CD8 T Cells	0.0435452390599	0.345651194	0.30210595494	0.0912680080103
dtangleFullRef	HPCA-Blood	Mix_4	B Cells	0.059586000702	0.14825841	0.088672409298	0.00786279617071
dtangleFullRef	HPCA-Blood	Mix_4	CD4 T Cells	0.10314063791	0.213456386	0.11031574809	0.0121695642767
dtangleFullRef	HPCA-Blood	Mix_4	NK Cells	0.794286890974	0.294730575	0.499556315974	0.24955651283
dtangleFullRef	HPCA-Blood	Mix_4	Monocytes	0.0118907797758	0.1128312	0.100940420224	0.010188968435
dtangleFullRef	HPCA-Blood	Mix_4	CD8 T Cells	0.0299621702891	0.23072343	0.200761259711	0.0403050834007
dtangleFullRef	HPCA-Blood	Mix_5	B Cells	0.156688496158	0.426745778	0.270057281842	0.0729309354759
dtangleFullRef	HPCA-Blood	Mix_5	CD4 T Cells	0.0462004497998	0.096759471	0.0505590212002	0.00255621462472
dtangleFullRef	HPCA-Blood	Mix_5	NK Cells	0.76929965867	0.297124601	0.47217505767	0.222949285086
dtangleFullRef	HPCA-Blood	Mix_5	Monocytes	0.0101170711062	0.057507987	0.0473909158938	0.00224589890925
dtangleFullRef	HPCA-Blood	Mix_5	CD8 T Cells	0.0165423841248	0.121862163	0.105319778875	0.0110922558223
dtangleFullRef	HPCA-Blood	Mix_6	B Cells	0.112684354573	0.194472362	0.081788007427	0.00668927815888
dtangleFullRef	HPCA-Blood	Mix_6	CD4 T Cells	0.0460384137152	0.007035176	0.0390032377152	0.00152125255227
dtangleFullRef	HPCA-Blood	Mix_6	NK Cells	0.777290218978	0.191959799	0.585330419978	0.342611700552
dtangleFullRef	HPCA-Blood	Mix_6	Monocytes	0.0308210773866	0.436180905	0.405359827613	0.164316589843
dtangleFullRef	HPCA-Blood	Mix_6	CD8 T Cells	0.0321711837145	0.170351759	0.138180575285	0.0190938713862
dtangleFullRef	HPCA-Blood	Mix_7	B Cells	0.0994994605466	0.186774942	0.0872754814534	0.00761700966292
dtangleFullRef	HPCA-Blood	Mix_7	CD4 T Cells	0.160121509405	0.231631864	0.071510354595	0.0051137308143
dtangleFullRef	HPCA-Blood	Mix_7	NK Cells	0.680787060875	0.190641918	0.490145142875	0.240242261084
dtangleFullRef	HPCA-Blood	Mix_7	Monocytes	0.0118769744002	0.071925754	0.0600487795998	0.00360585593143
dtangleFullRef	HPCA-Blood	Mix_7	CD8 T Cells	0.0468418592789	0.319025522	0.272183662721	0.0740839462523
dtangleFullRef	HPCA-Blood	Mix_8	B Cells	0.255240510903	0.247502775	0.007737735903	5.98725569046e-05
dtangleFullRef	HPCA-Blood	Mix_8	CD4 T Cells	0.306879248564	0.293747688	0.013131560564	0.000172437882846
dtangleFullRef	HPCA-Blood	Mix_8	NK Cells	0.351426887044	0.039955605	0.311471282044	0.0970143595381
dtangleFullRef	HPCA-Blood	Mix_8	Monocytes	0.0379226879977	0.267110618	0.229187930002	0.0525271072587
dtangleFullRef	HPCA-Blood	Mix_8	CD8 T Cells	0.0479966323138	0.151683315	0.103686682686	0.0107509281665
dtangleFullRef	HPCA-Blood	Mix_9	B Cells	0.109249948022	0.246546547	0.137296598978	0.0188503560909
dtangleFullRef	HPCA-Blood	Mix_9	CD4 T Cells	0.101112663433	0.194294294	0.093181630567	0.00868281627512
dtangleFullRef	HPCA-Blood	Mix_9	NK Cells	0.748003364548	0.234834835	0.513168529548	0.263341939718
dtangleFullRef	HPCA-Blood	Mix_9	Monocytes	0.0162884901022	0.165765766	0.149477275898	0.0223434560098
dtangleFullRef	HPCA-Blood	Mix_9	CD8 T Cells	0.0242618732805	0.158558559	0.134296685719	0.0180355997952
dtangleFullRef	HPCA-Blood	Mix_10	B Cells	0.154406282082	0.291297935	0.136891652918	0.0187393246386
dtangleFullRef	HPCA-Blood	Mix_10	CD4 T Cells	0.0695168096584	0.008849558	0.0606672516584	0.00368051542378
dtangleFullRef	HPCA-Blood	Mix_10	NK Cells	0.706019119447	0.175884956	0.530134163447	0.281042231254
dtangleFullRef	HPCA-Blood	Mix_10	Monocytes	0.024685333086	0.269542773	0.244857439914	0.0599551658812
dtangleFullRef	HPCA-Blood	Mix_10	CD8 T Cells	0.0442513375528	0.254424779	0.210173441447	0.0441728754898
dtangleFullRef	HPCA-Blood	Mix_11	B Cells	0.108649924961	0.228380315	0.119730390039	0.0143353662989
dtangleFullRef	HPCA-Blood	Mix_11	CD4 T Cells	0.16251874674	0.411371237	0.24885249026	0.0619275619086
dtangleFullRef	HPCA-Blood	Mix_11	NK Cells	0.702884790293	0.209268992	0.493615798293	0.243656556324
dtangleFullRef	HPCA-Blood	Mix_11	Monocytes	0.0152556594629	0.117056856	0.101801196537	0.0103634836164
dtangleFullRef	HPCA-Blood	Mix_11	CD8 T Cells	0.00960399867023	0.033922599	0.0243186003298	0.000591394321999
dtangleFullRef	HPCA-Blood	Mix_12	B Cells	0.0275240881915	0.049975012	0.0224509238085	0.000504043979855
dtangleFullRef	HPCA-Blood	Mix_12	CD4 T Cells	0.103858172565	0.157921039	0.054062866435	0.00292279352717
dtangleFullRef	HPCA-Blood	Mix_12	NK Cells	0.812845164427	0.258870565	0.553974599427	0.30688785681
dtangleFullRef	HPCA-Blood	Mix_12	Monocytes	0.0234633618825	0.330334833	0.306871471118	0.0941700997858
dtangleFullRef	HPCA-Blood	Mix_12	CD8 T Cells	0.0312595560169	0.202898551	0.171638994983	0.0294599445988
dtangleFullRef	HPCA-Blood	Mix_13	B Cells	0.18548320423	0.344918776	0.15943557177	0.0254197015456
dtangleFullRef	HPCA-Blood	Mix_13	CD4 T Cells	0.0981615121808	0.111069135	0.0129076228192	0.000166606726843
dtangleFullRef	HPCA-Blood	Mix_13	NK Cells	0.656388851962	0.173403853	0.482984998962	0.233274509222
dtangleFullRef	HPCA-Blood	Mix_13	Monocytes	0.0169628864262	0.125425009	0.108462122574	0.0117640320332
dtangleFullRef	HPCA-Blood	Mix_13	CD8 T Cells	0.0421859126695	0.245183226	0.202997313331	0.0412079092194
dtangleFullRef	HPCA-Blood	Mix_14	B Cells	0.038280793839	0.105327369	0.067046575161	0.00449524324082
dtangleFullRef	HPCA-Blood	Mix_14	CD4 T Cells	0.116997075773	0.194794632	0.077797556227	0.00605245975489
dtangleFullRef	HPCA-Blood	Mix_14	NK Cells	0.792461957907	0.311102074	0.481359883907	0.231707337835
dtangleFullRef	HPCA-Blood	Mix_14	Monocytes	0.00918799128777	0.034160228	0.0249722367122	0.000623612606412
dtangleFullRef	HPCA-Blood	Mix_14	CD8 T Cells	0.0418710380833	0.354615697	0.312744658917	0.0978092216809
dtangleFullRef	HPCA-Blood	Mix_15	B Cells	0.0755548648345	0.145735105	0.0701802401655	0.00492526610969
dtangleFullRef	HPCA-Blood	Mix_15	CD4 T Cells	0.215269139394	0.359622803	0.144353663606	0.0208379801965
dtangleFullRef	HPCA-Blood	Mix_15	NK Cells	0.651946487358	0.148306901	0.503639586358	0.253652832947
dtangleFullRef	HPCA-Blood	Mix_15	Monocytes	0.0185059708558	0.142734676	0.124228705144	0.0154327711818
dtangleFullRef	HPCA-Blood	Mix_15	CD8 T Cells	0.0377933903147	0.203600514	0.165807123685	0.0274920022648
dtangleFullRef	HPCA-Blood	Mix_16	B Cells	0.161230360405	0.230213973	0.068983612595	0.00475873880666
dtangleFullRef	HPCA-Blood	Mix_16	CD4 T Cells	0.200094800465	0.222737819	0.022643018535	0.000512706288376
dtangleFullRef	HPCA-Blood	Mix_16	NK Cells	0.560892817013	0.100541377	0.460351440013	0.211923448322
dtangleFullRef	HPCA-Blood	Mix_16	Monocytes	0.0252426719123	0.199793761	0.174551089088	0.0304680827017
dtangleFullRef	HPCA-Blood	Mix_16	CD8 T Cells	0.0517816099294	0.24671307	0.194931460071	0.0379982741253
dtangleFullRef	HPCA-Blood	Mix_17	B Cells	0.0891686292098	0.165588123	0.0764194937902	0.00583993903115
dtangleFullRef	HPCA-Blood	Mix_17	CD4 T Cells	0.201717357825	0.271031595	0.069314237175	0.00480446347515
dtangleFullRef	HPCA-Blood	Mix_17	NK Cells	0.642334259918	0.152264941	0.490069318918	0.240167937345
dtangleFullRef	HPCA-Blood	Mix_17	Monocytes	0.0148564720321	0.123715265	0.108858792968	0.0118502368064
dtangleFullRef	HPCA-Blood	Mix_17	CD8 T Cells	0.0511292486649	0.287400076	0.236270827335	0.0558239038496
dtangleFullRef	HPCA-Blood	Mix_18	B Cells	0.101042445484	0.14255618	0.041513734516	0.00172339015346
dtangleFullRef	HPCA-Blood	Mix_18	CD4 T Cells	0.337532256907	0.499297753	0.161765496093	0.0261680757262
dtangleFullRef	HPCA-Blood	Mix_18	NK Cells	0.516444200474	0.085674157	0.430770043474	0.185562830355
dtangleFullRef	HPCA-Blood	Mix_18	Monocytes	0.0190498083801	0.172050562	0.15300075362	0.0234092306083
dtangleFullRef	HPCA-Blood	Mix_18	CD8 T Cells	0.0255836801327	0.100421348	0.0748376678673	0.00560067653182
dtangleFullRef	HPCA-Blood	Mix_19	B Cells	0.0465528338576	0.092628329	0.0460754951424	0.00212295125262
dtangleFullRef	HPCA-Blood	Mix_19	CD4 T Cells	0.06704487893	0.022771131	0.04427374793	0.00196016475577
dtangleFullRef	HPCA-Blood	Mix_19	NK Cells	0.819577540938	0.24778078	0.571796760938	0.326951535819
dtangleFullRef	HPCA-Blood	Mix_19	Monocytes	0.0210014540127	0.337321497	0.316320042987	0.100058369595
dtangleFullRef	HPCA-Blood	Mix_19	CD8 T Cells	0.0446740113714	0.299498263	0.254824251629	0.0649353992181
dtangleFullRef	HPCA-Blood	Mix_20	B Cells	0.168632554445	0.259512195	0.090879640555	0.00825910906741
dtangleFullRef	HPCA-Blood	Mix_20	CD4 T Cells	0.130796511759	0.14796748	0.017170968241	0.000294842150333
dtangleFullRef	HPCA-Blood	Mix_20	NK Cells	0.632778481944	0.133333333	0.499445148944	0.249445456804
dtangleFullRef	HPCA-Blood	Mix_20	Monocytes	0.0250900827388	0.263089431	0.237999348261	0.0566436897728
dtangleFullRef	HPCA-Blood	Mix_20	CD8 T Cells	0.0417835267898	0.196097561	0.15431403421	0.0238128211542
dtangleFullRef	HPCA-Blood	Mix_21	B Cells	0.174891951015	0.225939979	0.051048027985	0.00260590116116
dtangleFullRef	HPCA-Blood	Mix_21	CD4 T Cells	0.147749915418	0.121766126	0.025983789418	0.000675157312519
dtangleFullRef	HPCA-Blood	Mix_21	NK Cells	0.589241784826	0.093135564	0.496106220826	0.246121382342
dtangleFullRef	HPCA-Blood	Mix_21	Monocytes	0.0368400943531	0.341497068	0.304656973647	0.0928158715917
dtangleFullRef	HPCA-Blood	Mix_21	CD8 T Cells	0.0506412422415	0.217661263	0.167020020759	0.0278956873342
dtangleFullRef	HPCA-Blood	Mix_22	B Cells	0.0546931635689	0.091413926	0.0367207624311	0.00134841439352
dtangleFullRef	HPCA-Blood	Mix_22	CD4 T Cells	0.0789398830369	0.055531824	0.0234080590369	0.000547937227875
dtangleFullRef	HPCA-Blood	Mix_22	NK Cells	0.799109230583	0.204186245	0.594922985583	0.353933358775
dtangleFullRef	HPCA-Blood	Mix_22	Monocytes	0.0262095088526	0.393848783	0.367639274147	0.135158635896
dtangleFullRef	HPCA-Blood	Mix_22	CD8 T Cells	0.0401026966069	0.255019223	0.214916526393	0.0461891133169
dtangleFullRef	HPCA-Blood	Mix_23	B Cells	0.219742729957	0.369376181	0.149633451043	0.022390169671
dtangleFullRef	HPCA-Blood	Mix_23	CD4 T Cells	0.144875000302	0.276748582	0.131873581698	0.0173906415499
dtangleFullRef	HPCA-Blood	Mix_23	NK Cells	0.601051100581	0.134971645	0.466079455581	0.217230058915
dtangleFullRef	HPCA-Blood	Mix_23	Monocytes	0.0199677032495	0.16294896	0.14298125675	0.020443639782
dtangleFullRef	HPCA-Blood	Mix_23	CD8 T Cells	0.0135884691851	0.055954631	0.0423661618149	0.00179489166693
dtangleFullRef	HPCA-Blood	Mix_24	B Cells	0.0166588603458	0.007310705	0.0093481553458	8.73880083692e-05
dtangleFullRef	HPCA-Blood	Mix_24	CD4 T Cells	0.401323309481	0.373368146	0.027955163481	0.000781491165249
dtangleFullRef	HPCA-Blood	Mix_24	NK Cells	0.458852249028	0.053785901	0.405066348028	0.164078746305
dtangleFullRef	HPCA-Blood	Mix_24	Monocytes	0.0338867067282	0.232375979	0.198489272272	0.039397991207
dtangleFullRef	HPCA-Blood	Mix_24	CD8 T Cells	0.0890354329608	0.333159269	0.244123836039	0.0595964473225
dtangleFullRef	HPCA-Blood	Mix_25	B Cells	0.181952620622	0.342423196	0.160470575378	0.0257508055621
dtangleFullRef	HPCA-Blood	Mix_25	CD4 T Cells	0.134158823357	0.171211598	0.037052774643	0.00137290810874
dtangleFullRef	HPCA-Blood	Mix_25	NK Cells	0.624948176201	0.167069382	0.457878794201	0.209652990179
dtangleFullRef	HPCA-Blood	Mix_25	Monocytes	0.0146401572247	0.059716949	0.0450767917753	0.00203191715675
dtangleFullRef	HPCA-Blood	Mix_25	CD8 T Cells	0.0434014478869	0.259578875	0.216177427113	0.0467326799932
dtangleFullRef	HPCA-Blood	Mix_26	B Cells	0.159140788773	0.227568922	0.068428133227	0.00468240941693
dtangleFullRef	HPCA-Blood	Mix_26	CD4 T Cells	0.226514669724	0.256140351	0.029625681276	0.000877680991067
dtangleFullRef	HPCA-Blood	Mix_26	NK Cells	0.539756538963	0.104260652	0.435495886963	0.189656667562
dtangleFullRef	HPCA-Blood	Mix_26	Monocytes	0.0164540329054	0.114285714	0.0978316810946	0.0095710378258
dtangleFullRef	HPCA-Blood	Mix_26	CD8 T Cells	0.0574067339905	0.297744361	0.24033762701	0.0577621749566
dtangleFullRef	HPCA-Blood	Mix_27	B Cells	0.287605452757	0.255102041	0.032503411757	0.00105647177585
dtangleFullRef	HPCA-Blood	Mix_27	CD4 T Cells	0.229023014153	0.034161491	0.194861523153	0.0379710132055
