CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
average.mix_26	3.28870625870782e-06	4.04503198841606e-06	5.36679145847244e-06	6.75330773787079e-06	4.9344176979372e-06	4.88049417884426e-06	2.42122309173388e-06	6.39723027299788e-06	6.57693223349955e-06
average.mix_27	9.8374669066293e-11	1.35881514196334e-06	5.07214501536211e-07	0	2.15487419405492e-08	3.4433762243872e-07	4.69799328429753e-06	8.05480463216372e-07	0
average.mix_28	0	1.85419840282412e-06	2.48394276824432e-06	2.67088055201454e-06	2.05254304558836e-06	2.28875843066012e-06	4.00938683900952e-06	3.2890140964852e-06	2.33428500346295e-06
average.mix_29	2.4455200151404e-07	0	0	0	0	0	3.51589112103058e-06	0	0
average.mix_30	2.06326544073348e-07	2.2477016088252e-06	3.11225972886544e-06	3.13794785672726e-06	2.57405092989017e-06	2.80989115816498e-06	4.72305067241273e-06	3.87946554417283e-06	2.64664186625587e-06
average.mix_31	1.0111945050533e-06	1.46972594771393e-06	1.91387443296707e-06	1.81426861305092e-06	1.37915905156003e-06	1.69044140557006e-06	2.62516941556776e-06	1.90722381640254e-06	1.27652703999795e-06
average.mix_32	1.63059317155415e-06	1.90420706491368e-06	2.00281905102247e-06	1.35527453301081e-06	1.19650159882134e-06	1.7765552855101e-06	2.9857324287075e-06	1.51024530201228e-06	4.15362664019937e-07
average.mix_33	2.09975394523608e-06	3.11798383554894e-06	3.51211129644495e-06	3.8367432451158e-06	2.91453717721877e-06	3.07251824660061e-06	2.29594705147093e-06	3.74084573102609e-06	3.39946481179509e-06
average.mix_34	3.79626353331796e-06	3.39155224826495e-06	2.96925777856226e-06	3.7314341340383e-06	2.51661429124429e-06	2.67427134013229e-06	1.27223173283171e-06	3.19272016483979e-06	3.37571927171128e-06
average.mix_35	4.38823918243944e-07	4.64529245451948e-07	1.57015267828976e-06	1.37050142703823e-06	1.08643502764793e-06	1.469964869055e-06	3.09434660796791e-06	1.61987227000105e-06	8.16467982866713e-07
average.mix_36	1.56463293916029e-06	1.19016325204113e-06	1.851108682354e-06	1.83778640471611e-06	1.37808758630313e-06	1.74752202347728e-06	3.03771625632412e-06	2.00842174914659e-06	1.31158007087217e-06
average.mix_37	1.85609507611234e-06	2.4155082901862e-06	3.48213473995211e-06	4.63356662942927e-06	3.2623591798605e-06	3.2503145628804e-06	2.74727997500623e-06	4.69096268569156e-06	4.57334581913745e-06
average.mix_38	2.17778439300255e-06	2.42402757798248e-06	2.63558257334553e-06	3.32306886758687e-06	2.33274135159156e-06	2.49806978188855e-06	3.82264763182128e-06	3.58043618005325e-06	3.15696320062532e-06
average.mix_39	0	1.72425173443539e-06	2.24920606286544e-06	2.2973238245617e-06	1.83284129030519e-06	2.07131040201125e-06	4.21969290009251e-06	2.95499966595084e-06	1.94308011108641e-06
average.mix_40	1.74820099041753e-06	6.40800829618292e-07	1.82809695546626e-06	1.67950174606366e-06	1.24747305163906e-06	1.70688172560838e-06	1.70565341348615e-06	1.36551622792398e-06	1.00154265912041e-06
average.mix_41	3.24917730194638e-06	2.6851420425538e-06	3.32422058477923e-06	3.91779814760981e-06	2.83777070314253e-06	2.99386340396935e-06	1.61467047717603e-06	3.48055120297307e-06	3.61432495863812e-06
average.mix_42	1.22078049817159e-06	4.08991110715997e-06	4.66699025670475e-06	4.88467528999998e-06	3.93832655290842e-06	4.18411629502293e-06	3.85907244077113e-06	5.18368219530046e-06	4.15546416239032e-06
average.mix_43	3.69768264255724e-06	5.21662057954376e-06	5.45665427328936e-06	6.58485503273892e-06	5.00090296656615e-06	4.95409117714034e-06	2.68854891612245e-06	6.35254610823561e-06	6.46215275244541e-06
average.mix_44	4.98184585714404e-07	3.64062750960455e-06	2.38872547683454e-06	2.31478721309784e-06	1.91601336218065e-06	2.07816427098518e-06	4.92516158383112e-06	3.2893101026922e-06	2.05197996285915e-06
average.mix_45	1.49955310309937e-07	0	0	0	0	0	2.42610189491452e-06	0	0
average.mix_46	3.57044264591965e-06	3.06726876756167e-06	3.48644828488366e-06	4.11441825811765e-06	2.95319395428035e-06	3.19953567768817e-06	2.93967195222757e-06	3.9492677060306e-06	3.67563983169067e-06
average.mix_47	3.97956125340999e-06	6.41244103004804e-06	6.63964466320906e-06	9.54195092914979e-06	6.67595693275047e-06	6.04791369624893e-06	4.12095320815454e-06	9.65306879588123e-06	1.03065501542947e-05
average.mix_48	2.62554103524882e-06	4.94331443856623e-06	4.86917542652889e-06	5.21931118789102e-06	4.1750049768443e-06	4.31847836098149e-06	3.42421924697432e-06	5.34030631444156e-06	4.75170686546199e-06
average.mix_49	3.14480743838136e-06	4.37402362074018e-07	0	0	0	0	3.12451630686979e-06	0	0
average.mix_50	0	0	7.96769319197571e-07	3.19677292563215e-07	3.60679657014436e-07	7.69964591737443e-07	3.20743254666159e-06	8.31693057343157e-07	0
average.mix_51	3.17916494742079e-06	3.98001566610006e-06	4.96350211444392e-06	6.468866675177e-06	4.70126658715846e-06	4.57499915165712e-06	1.90833355388443e-06	6.12568383274598e-06	6.46120319795097e-06
average.mix_52	3.11273525547297e-06	3.89900700584437e-06	4.11680043679063e-06	5.04682555579542e-06	3.69833441477142e-06	3.75617274837654e-06	2.50603518303777e-06	4.88549375973845e-06	4.83804224504728e-06
average.mix_53	3.72703820117689e-06	6.17804499593733e-06	4.56953313902476e-06	5.61571783483755e-06	4.21098286390574e-06	4.18515434851285e-06	3.57970777919921e-06	5.87247748205835e-06	5.55050353495663e-06
average.mix_54	1.2707188593428e-06	2.77806855967894e-06	3.69528460411179e-06	3.98301420874139e-06	3.14187239307006e-06	3.35223434608432e-06	3.16684329669099e-06	4.23202464642155e-06	3.67973372247334e-06
average.mix_55	2.11745278963462e-06	4.18782754811536e-06	5.41954606245959e-06	6.37361140198186e-06	4.9076459873355e-06	4.84855366967507e-06	2.73666001374849e-06	6.3237866754498e-06	6.11810142069297e-06
average.mix_56	1.03517714701011e-06	2.02482339044138e-06	2.93619123208428e-06	2.6081104930979e-06	2.25304904412107e-06	2.55903120651908e-06	3.49250241077326e-06	2.91140862406701e-06	2.00968786189764e-06
average.mix_57	2.11094813374722e-07	2.04661575326877e-06	2.60044808922946e-06	2.44918335149518e-06	2.07816553265581e-06	2.38943952963763e-06	5.47105340900378e-06	3.42500879285611e-06	1.98644971285522e-06
average.mix_58	4.01176622399641e-07	1.75669778321441e-06	2.8732685742916e-06	3.26384275695384e-06	2.47993681134461e-06	2.64022923274917e-06	3.96927920373338e-06	3.74895081479952e-06	3.01713284365787e-06
average.mix_59	3.80723207689908e-06	4.23021071046215e-06	3.84917383305739e-06	5.04354830757577e-06	3.59387601811158e-06	3.59143764812378e-06	2.68055266098314e-06	4.8932415895386e-06	4.96847542593218e-06
average.mix_60	2.48296119819718e-06	4.80892452667883e-06	5.16259594727362e-06	6.01523752958542e-06	4.63560400036015e-06	4.65203396213927e-06	3.71621673001373e-06	6.1651661894506e-06	5.755320705992e-06
average.mix_61	1.56342589758273e-06	1.9505336546696e-06	2.88174992805089e-06	3.47479149270825e-06	2.48649726306507e-06	2.75020476266901e-06	3.22946611119481e-06	3.62228358507227e-06	3.15177961422489e-06
average.mix_62	2.93631798318243e-06	2.8047813797739e-06	3.27603212268716e-06	4.27481918738585e-06	2.90100785189941e-06	3.0439632939664e-06	2.83627481836197e-06	4.15075059375625e-06	4.07781397972914e-06
average.mix_63	6.12842107829106e-07	1.54028438023697e-06	2.94570730053248e-06	3.21858516037301e-06	2.49092004538137e-06	2.71264787878614e-06	3.57770282767291e-06	3.56066675237473e-06	2.85287117973809e-06
average.mix_64	4.26610578320893e-06	7.24984145888861e-06	6.71341226562407e-06	9.61069584887202e-06	6.81742970172246e-06	6.2497936080876e-06	4.86620033465642e-06	9.96376453370569e-06	1.02733215407454e-05
average.mix_65	3.54533560744126e-06	3.93050929434418e-06	3.78850326173397e-06	4.91270823355641e-06	3.41503821364673e-06	3.44880251692501e-06	2.56388958524727e-06	4.64499003582033e-06	4.78184983365046e-06
average.mix_66	3.55736144381387e-06	4.4172726558124e-06	2.93971163537597e-06	3.6299139931774e-06	2.64762305646587e-06	2.7184109792266e-06	3.77924505383203e-06	3.89371659396756e-06	3.56554015060118e-06
average.mix_67	1.80147129910396e-06	3.29956729661679e-06	2.29624288989882e-06	2.47883032163228e-06	1.92188373792752e-06	2.12874545637876e-06	5.82079860929665e-06	3.51189912873846e-06	2.32119665155141e-06
average.mix_68	2.17412705373619e-06	3.82671945342208e-06	4.95588222636069e-06	6.24005278789273e-06	4.59994703378141e-06	4.55470565170217e-06	3.86000375531119e-06	6.41582457403115e-06	6.16712463294499e-06
average.mix_69	1.09676142553348e-07	2.86059944338117e-06	3.73623974752744e-06	4.24766645739735e-06	3.34053781692357e-06	3.454119968366e-06	3.84857428849414e-06	4.84191020599778e-06	3.96829101419777e-06
average.mix_70	2.66667731781063e-06	3.41253242149159e-06	5.15421867411779e-06	6.58052997910788e-06	4.75405639689342e-06	4.70146623027297e-06	2.66425433328844e-06	6.35289175112092e-06	6.50202248664527e-06
average.mix_71	2.36202157219518e-06	3.43409418897227e-06	3.77179858147227e-06	4.68499287172748e-06	3.41069374215944e-06	3.48488487655939e-06	3.73904181095744e-06	4.90871639373821e-06	4.56948903060899e-06
average.mix_72	2.7540774639277e-06	3.04960827469753e-06	3.30872112998286e-06	4.44228857871215e-06	3.00509268439951e-06	3.08140744998131e-06	3.57364368201981e-06	4.50093752936571e-06	4.31805103967628e-06
average.mix_73	2.28332893465499e-06	3.56360534764723e-06	5.85034731941678e-06	7.67977321993196e-06	5.58265423100184e-06	5.43131223172775e-06	3.20513969921355e-06	7.61107185445644e-06	7.70186851148894e-06
average.mix_74	0	2.82644868002058e-06	3.18372789202252e-06	2.74057295585575e-06	2.34040561893078e-06	2.71837894867174e-06	5.05355404001961e-06	3.4421646042642e-06	2.03010733229768e-06
average.mix_75	1.99998752897318e-06	4.14852514902031e-06	4.68947267529009e-06	5.45203596044334e-06	4.18784309724556e-06	4.23429828958268e-06	3.13001002887177e-06	5.54644502020238e-06	5.1496069300717e-06
average.mix_76	1.76085511537212e-06	7.7586053713904e-08	7.19558360928061e-07	6.99304462532024e-07	3.49791904794482e-07	7.76531505067033e-07	3.04750050069309e-06	7.87809714101826e-07	2.73662860052549e-07
average.mix_77	1.31106099846192e-06	2.9352696671656e-06	3.34201380683035e-06	3.7174253869874e-06	2.85564488226283e-06	3.06839682706648e-06	3.92282919726698e-06	4.07843108083259e-06	3.37542427150646e-06
average.mix_78	1.85248057112322e-06	3.88704921980821e-06	4.81317445423576e-06	5.88308835601484e-06	4.43943453036353e-06	4.3870113915306e-06	4.11080877665532e-06	6.20994693675959e-06	5.75338390329678e-06
average.mix_79	4.78859998836039e-06	5.55303276424763e-06	4.75797209503788e-06	6.66612201281308e-06	4.52849782049417e-06	4.45371841316701e-06	3.22066566005098e-06	6.50350183363653e-06	6.66007637566826e-06
average.mix_80	4.39563310348738e-06	7.05170845742786e-06	6.34915405134206e-06	7.48879048684004e-06	5.885043473583e-06	5.77013089004153e-06	3.81917738897413e-06	7.50831498207587e-06	7.47226311679096e-06
average.mix_81	4.82123042723693e-06	5.15958474156192e-06	2.46637206575081e-06	3.15564729594106e-06	2.11497296552803e-06	2.21051842252817e-06	2.23657770606902e-06	2.95392883166711e-06	3.01957257179813e-06
average.mix_82	3.59202262348677e-06	1.60353338935572e-06	3.27942005277914e-06	5.16100763829948e-06	3.23909752243545e-06	3.08564494887898e-06	1.41656008111287e-06	4.60136605259308e-06	5.25689757557194e-06
average.mix_83	1.95715821336584e-06	2.724278284292e-06	5.84561481971874e-06	7.32260377982655e-06	5.42233330867543e-06	5.43853267733908e-06	2.63087969555342e-06	7.10825008574129e-06	7.00139530750649e-06
average.mix_84	1.45907779824969e-06	1.701932781654e-06	2.60796723587595e-06	3.20124804819129e-06	2.28393058352175e-06	2.48122208675084e-06	3.51436590596544e-06	3.38731475336765e-06	2.97082827038301e-06
average.mix_85	3.39674438143573e-06	2.89608981766224e-06	3.2268544224711e-06	4.02200375496712e-06	2.85658228344375e-06	2.9812553804842e-06	2.52520088384329e-06	3.75955623504408e-06	3.90548985753829e-06
average.mix_86	7.50277293544306e-07	2.27378537359354e-06	3.54206069938027e-06	4.27026674711152e-06	3.14985242212452e-06	3.29110633402871e-06	4.09286480950175e-06	4.7439605778227e-06	4.00325790752053e-06
average.mix_87	0	0	0	0	0	0	4.54016367554343e-06	0	0
average.mix_88	1.06851582590462e-06	1.99924696417806e-06	1.95801074812346e-06	1.60312316109162e-06	1.35487725796934e-06	1.72244705157044e-06	3.79443899003195e-06	2.08053427141257e-06	1.02321248516998e-06
average.mix_89	5.15525350478548e-06	7.84135392572358e-06	5.43859866886492e-06	7.38196971729005e-06	5.29372415756096e-06	4.9559783951246e-06	3.00479322340433e-06	7.37987055619422e-06	7.87308504708351e-06
average.mix_90	0	0	1.42667821782209e-07	0	0	6.02919333865904e-08	4.43671151579105e-06	0	0
average.mix_91	2.78762718934136e-07	0	4.4500577363448e-07	0	0	4.4733284450423e-07	2.37803878552649e-06	1.27204971032458e-08	0
average.mix_92	4.76265197114891e-07	2.80581851888198e-06	3.33748361279555e-06	3.6026306031396e-06	2.81250718635096e-06	2.94530356031312e-06	3.69129000111604e-06	4.06432057181246e-06	3.24654769883461e-06
average.mix_93	3.70941199678273e-06	5.93775100610614e-06	8.04136741864417e-06	1.10672911810673e-05	7.95739695477196e-06	7.50630025808193e-06	4.93684862961644e-06	1.1316857161466e-05	1.14715928197939e-05
average.mix_94	0	4.67917742696832e-07	1.75053243769959e-06	1.24271049530102e-06	1.15880135793843e-06	1.56761385445701e-06	3.56971145151197e-06	1.72587570011864e-06	5.82770173020474e-07
average.mix_95	1.75253742724381e-07	1.61820531600884e-06	2.95501158593992e-06	2.86910465036303e-06	2.36048669067804e-06	2.61879311360373e-06	3.1111401142789e-06	3.15581302344968e-06	2.30306653126012e-06
average.mix_96	2.10679431975552e-06	3.01831345020939e-06	2.4957775460633e-06	2.54708107377941e-06	1.94764181908663e-06	2.16301702507713e-06	3.12881282865052e-06	2.73628190478165e-06	2.18817170380271e-06
average.mix_97	9.47160425697107e-07	4.18057925117139e-07	1.1594229050221e-06	2.21218395007318e-07	3.8043864106233e-07	9.96828755717793e-07	2.78855339301412e-06	3.27157110823733e-07	0
average.mix_98	1.68511605371878e-06	1.70935906192737e-06	3.04742443744051e-06	2.93288172797226e-06	2.372479832599e-06	2.7355898790846e-06	2.59571969368425e-06	2.92262956694299e-06	2.18502443858186e-06
average.mix_99	4.38966094832793e-06	3.30842952953677e-06	4.21604104600866e-06	6.2027112056944e-06	4.15442507639542e-06	4.07502997598039e-06	2.26522459232262e-06	5.90593398090537e-06	6.16190288627233e-06
average.mix_100	5.28807642229888e-07	7.1873000891733e-07	2.93297934236062e-06	3.2155295641047e-06	2.44340646342318e-06	2.72531064289114e-06	3.06456032546858e-06	3.37775121223712e-06	2.6962204025269e-06
stdev.mix_1	6.25195217071447e-09	1.7270909067863e-08	0	0	0	0	8.82410654058932e-08	0	0
stdev.mix_2	2.0726620124611e-08	4.1936384250529e-08	8.83409904655594e-09	1.87279370918586e-08	1.87159507276353e-09	4.96109872568383e-09	5.10816664893688e-08	6.62585651554239e-08	4.48591500049586e-09
stdev.mix_3	2.3363793349971e-08	2.29981498572892e-08	3.70861150153691e-08	6.95681471747022e-08	1.66421563291347e-08	1.95761265309204e-08	3.79170206409472e-08	7.92233880009096e-08	7.75963902152483e-08
stdev.mix_4	8.47229139318732e-09	7.2837369362423e-09	6.99142518484303e-09	8.46800137716859e-09	8.02659960263812e-09	7.52993485492843e-09	1.37929162573222e-08	7.89577339781874e-09	1.66016436969404e-08
stdev.mix_5	1.26129281157598e-08	1.15060360913099e-08	1.31031767358678e-08	2.37582412801402e-08	1.70278602499759e-08	1.37199362304532e-08	2.37540646719581e-08	1.87482617067876e-08	2.20050901105682e-08
stdev.mix_6	0	1.8809764808506e-09	5.10887412141978e-09	6.75904869883697e-09	1.24133814136179e-09	5.21596276876916e-09	8.42027580125944e-09	8.184693125867e-09	1.01806757991925e-08
stdev.mix_7	8.32325042613457e-09	3.22842923111989e-08	8.18012750496097e-08	1.13743618008815e-07	8.45006522779144e-08	7.83890192766131e-08	7.33741921004138e-08	1.23981864336974e-07	1.00650341993556e-07
stdev.mix_8	9.74078505373729e-09	6.30967568762459e-09	1.92396007149841e-08	1.49934651936351e-08	1.95770334573742e-08	1.69658087749302e-08	8.66484010986996e-09	2.12284763317944e-08	1.35970850486075e-08
stdev.mix_9	0	3.79456038809488e-08	3.76068285982136e-08	5.31838404056567e-08	3.93443495153769e-08	3.50051222816496e-08	3.38268307292692e-08	5.5976886749481e-08	5.0970801117299e-08
stdev.mix_10	6.86467895625875e-09	9.97322720674122e-09	3.85916540233903e-08	1.04659232444324e-08	3.74395436748082e-08	3.19240847201548e-08	2.05728925985265e-08	1.78695989311948e-08	1.21469526108367e-08
stdev.mix_11	6.42369944142066e-09	2.57768771915254e-08	0	0	0	0	7.11604703755977e-08	0	0
stdev.mix_12	3.49008177527097e-09	1.97796247280769e-08	2.82616205256193e-08	3.86785907766002e-08	2.94682447836254e-08	2.83562453208769e-08	6.69586890488419e-08	3.83585116851595e-08	2.10911522666073e-08
stdev.mix_13	6.31738431401949e-09	9.46890313795859e-09	1.24302233212203e-08	1.25656623689393e-08	8.78463483652279e-09	9.06032901541445e-09	9.21432317512897e-10	1.23680227300611e-08	1.90185986400615e-08
stdev.mix_14	4.0754984631378e-09	1.51319919745934e-08	1.89166771878582e-08	2.24462365012243e-08	1.7568765812471e-08	1.67686889220334e-08	1.27545098260967e-08	2.18996947405e-08	2.17376286105287e-08
stdev.mix_15	1.57905913986573e-08	1.22905275333388e-08	1.78972605513303e-08	3.71443294428612e-08	1.30634888690829e-08	1.10432940063768e-08	5.36235910164333e-08	3.83875681980679e-08	3.77986738050363e-08
stdev.mix_16	2.7025041559794e-09	6.4222908079308e-09	9.63602109824537e-10	3.21565728347741e-08	3.33806618216729e-09	1.39087159950721e-09	3.60751803515762e-09	1.18865354201042e-08	3.31409128253591e-08
stdev.mix_17	1.55837980938431e-08	5.22765733952274e-09	2.94141989340555e-08	3.85988387191791e-08	3.00622665593102e-08	2.75690052083123e-08	2.44945713354356e-08	4.71429406968183e-08	3.97314897363874e-08
stdev.mix_18	4.26549345373783e-09	2.1654681518929e-08	2.95181791044948e-08	3.92988381882345e-09	3.10718932708172e-08	2.51966708387376e-08	2.27227757244728e-08	4.74704504660476e-09	3.6625276784154e-09
stdev.mix_19	1.33011180621627e-08	2.67882674469492e-08	3.94934077493411e-08	4.54413740185975e-08	4.05999456289341e-08	3.60299795951613e-08	6.25500874411753e-08	5.29399281897829e-08	4.18681651353295e-08
stdev.mix_20	1.19579653655795e-08	3.53024215443001e-09	5.03216668639296e-09	4.77233684569296e-09	1.42229572980268e-09	4.08296739277838e-09	2.69658506259358e-08	6.82709448183652e-09	3.14910469568428e-09
stdev.mix_21	1.35831678825267e-08	5.07973173847029e-08	4.93018458702236e-08	3.32865537013673e-08	2.81797649611143e-08	4.39266056585084e-08	3.1664461833427e-08	6.65270955874177e-08	3.6134498524358e-08
stdev.mix_22	2.12573064124695e-08	0	0	0	0	0	1.36653094522719e-08	0	0
stdev.mix_23	9.76054348066368e-10	1.23056169842238e-08	1.01541850197038e-08	1.22691785422068e-08	1.17737372976614e-08	6.85343812545457e-09	2.23763839473089e-08	1.12953448993813e-08	1.65200385333166e-08
stdev.mix_24	6.42334585251285e-09	7.52694267358374e-09	4.08176790087167e-08	5.36885791398033e-08	4.21535098685509e-08	3.50718408912032e-08	3.48057120175984e-08	5.62330250738137e-08	5.48165272450749e-08
stdev.mix_25	1.60582292930828e-08	7.78032558044325e-09	8.96450841246165e-09	1.61809835582058e-08	1.13910256571116e-08	1.17787524182573e-08	2.00145339843736e-08	9.59561885199532e-09	1.60402882876166e-08
stdev.mix_26	2.32774914385137e-08	2.14216409585156e-08	2.72640259202006e-08	3.61343292378019e-08	3.21753565571615e-08	2.793315872003e-08	1.36525018614892e-08	3.56662882651037e-08	3.77989547190883e-08
stdev.mix_27	1.70389925000594e-10	1.63303813925415e-08	4.29746378337983e-08	0	2.85418029270974e-08	3.83331808166842e-08	7.5148928811784e-08	5.71053895694314e-08	0
stdev.mix_28	0	1.95401944338571e-09	1.52056368730745e-08	2.30467285197617e-08	1.35175679547063e-08	1.36580831503703e-08	1.3413260796089e-08	1.86200491427064e-08	3.09103524563122e-08
stdev.mix_29	1.3737054487609e-08	0	0	0	0	0	3.94540374910688e-08	0	0
stdev.mix_30	1.79208208022055e-08	1.55994602887308e-08	2.7663034952334e-08	4.49062964630892e-08	3.34903003406423e-08	2.83748688551315e-08	3.45716665159031e-08	4.07348931418504e-08	5.07652687388622e-08
stdev.mix_31	1.11381670776557e-08	5.48721736994676e-09	7.51893608203941e-09	7.63131230602483e-09	8.48522774860305e-09	8.20552706937229e-09	1.05679080417816e-08	1.17864038990006e-08	8.63882598541684e-09
stdev.mix_32	1.7846737902983e-08	2.32247250253389e-08	6.28313767726595e-08	7.77594538997131e-08	6.11842076138689e-08	5.66757520919232e-08	3.57405578356685e-08	8.57816159680429e-08	7.86198685189266e-08
stdev.mix_33	7.06088628389743e-09	7.38711809449583e-09	2.23310534705203e-08	2.85313133079925e-08	1.45563079088182e-08	2.01783320316565e-08	1.40422448105277e-08	2.18621894540926e-08	2.22455194012434e-08
stdev.mix_34	1.92255298720771e-08	8.11891456084783e-09	2.13231318629983e-08	2.64700630689202e-08	2.32756086022581e-08	1.93502860181454e-08	3.90622959480038e-08	3.47167949740601e-08	2.96065294707838e-08
stdev.mix_35	7.11636569513176e-09	3.16247867118225e-09	5.47539414478177e-09	7.47243441520539e-09	7.50648290016374e-09	4.64912594494523e-09	6.41081225048064e-08	4.49301649099184e-09	7.27133681379448e-09
stdev.mix_36	7.901843045964e-09	6.71574275941082e-09	1.22144599838896e-08	2.12960445498292e-08	1.73543322725628e-08	1.19960971205218e-08	5.79673546596925e-08	2.14853954694946e-08	1.86677675163099e-08
stdev.mix_37	6.91192706474408e-09	3.91175204057022e-09	4.82361329577946e-08	7.47604090507133e-08	4.44367928247454e-08	4.2061616148866e-08	4.97433156222732e-08	8.08250239525338e-08	2.63773175759856e-08
stdev.mix_38	5.60955803683394e-09	1.59940556633582e-08	4.32714182642135e-08	5.65977325569501e-08	4.4709920909253e-08	3.74089930422621e-08	1.02177584324715e-07	5.27969984315398e-08	6.30920362075572e-08
