	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
average.mix_1	0.00186066025569	0.00304329186263	0.00485745501692	0	0	0	0
average.mix_2	0.00642344084892	0.00554854382036	0.00763032432426	0	0	0	0
average.mix_3	0.00651711638472	0.00342778325164	0.00446627759773	0	0	0	0
average.mix_4	0.00388239816998	0.00807956456506	0.00746843642954	0	0	0	0
average.mix_5	0.00260713625984	0.00408339703783	0.00502234706834	0	0	0	0
average.mix_6	0.00294189362315	0.00643800179751	0.0066887847153	0	0	0	0
average.mix_7	0.00392921875137	0.00377557796859	0.00508655199856	0	0	0	0
average.mix_8	0.00229951353853	0.00211605676722	0.00414829662114	0	0	0	0
average.mix_9	0.00346936361563	0.00860109591158	0.00833345783119	0	0	0	0
average.mix_10	0.0090560110951	0.00894929006435	0.00752333704561	0	0	0	0
average.mix_11	0.00485181037584	0.00520806934109	0.00663774267741	0	0	0	0
average.mix_12	0.00278277013169	0.00599975431155	0.00578419201254	0	0	0	0
average.mix_13	0.00545441595066	0.00980419759169	0.00730120066886	0	0	0	0
average.mix_14	0.00597617700956	0.00891959754209	0.00759449143088	0	0	0	0
average.mix_15	0.00258936440666	0.00406658596732	0.00508062760164	0	0	0	0
average.mix_16	0.00461221279744	0.00140115916346	0.00304669547829	0	0	0	0
average.mix_17	0.0045014335295	0.00234847213359	0.00314359638672	0	0	0	0
average.mix_18	0.0102435805425	0.0107088435487	0.00811947430714	0	0	0	0
average.mix_19	0.00406045593809	0.00177405755635	0.00282382620698	0	0	0	0
average.mix_20	0.00582217779449	0.00814929945212	0.00820415157208	0	0	0	0
average.mix_21	0.00555879843848	0.00665388678814	0.00563000617852	0	0	0	0
average.mix_22	0.00238221040757	0.00429727161046	0.00422061606731	0	0	0	0
average.mix_23	0.00595204781986	0.00837559708894	0.00797379251594	0	0	0	0
average.mix_24	0.00410951237604	0.00617822630135	0.00651515638722	0	0	0	0
average.mix_25	0.00545470438399	0.010190035167	0.00923055160185	0	0	0	0
average.mix_26	0.00680978766151	0.00645489174214	0.00521602030572	0	0	0	0
average.mix_27	0.00359449705977	0.00569112624973	0.00654475185306	0	0	0	0
average.mix_28	0.0035133060356	0.00621616882427	0.0062401521944	0	0	0	0
average.mix_29	0.00266643331173	0.0035423424138	0.00491342377513	0	0	0	0
average.mix_30	0.00423111653145	0.00845870214077	0.00766523508736	0	0	0	0
average.mix_31	0.00500798453106	0.00709779994462	0.00635231194769	0	0	0	0
average.mix_32	0.00597672839746	0.00929569529353	0.00736270634019	0	0	0	0
average.mix_33	0.00733463145034	0.0088103767061	0.00690457981873	0	0	0	0
average.mix_34	0.00773871582116	0.00457772856374	0.00416534255636	0	0	0	0
average.mix_35	0.00271649653773	0.00575131516023	0.00576084982928	0	0	0	0
average.mix_36	0.00420207120294	0.00550188643789	0.00552406552889	0	0	0	0
average.mix_37	0.003305522337	0.0029345285935	0.00356594983877	0	0	0	0
average.mix_38	0.00388823124523	0.00310378350798	0.00435867755786	0	0	0	0
average.mix_39	0.00356558743791	0.0062746764248	0.00674719178213	0	0	0	0
average.mix_40	0.00444699873398	0.00614669986446	0.00534982409083	0	0	0	0
average.mix_41	0.00730363806806	0.00570423745112	0.00495423750061	0	0	0	0
average.mix_42	0.00799446283362	0.0117694515084	0.00920404686422	0	0	0	0
average.mix_43	0.00969327822373	0.00826174113163	0.00718756880708	0	0	0	0
average.mix_44	0.00626166477322	0.00757502304482	0.00770881588354	0	0	0	0
average.mix_45	0.00124153986012	0.00207066485294	0.00364095046641	0	0	0	0
average.mix_46	0.00744615598384	0.00725958805055	0.00628949109909	0	0	0	0
average.mix_47	0.00561126893226	0.000362587510415	0.00232391252665	0	0	0	0
average.mix_48	0.00993081763278	0.0110989547912	0.00887765300929	0	0	0	0
average.mix_49	0.00597075418104	0.00530406251207	0.00513350150187	0	0	0	0
average.mix_50	0.00170322616723	0.00476239185685	0.0052676244974	0	0	0	0
average.mix_51	0.00647865568626	0.00463920620347	0.00422188432879	0	0	0	0
average.mix_52	0.00734003717841	0.00589629324453	0.00541017287482	0	0	0	0
average.mix_53	0.0106623239854	0.00790383927967	0.00784601009082	0	0	0	0
average.mix_54	0.00545038192893	0.00761831478829	0.00671893234468	0	0	0	0
average.mix_55	0.00731604331895	0.00886707533171	0.00672748471486	0	0	0	0
average.mix_56	0.00517506447299	0.00920242191458	0.00734127398866	0	0	0	0
average.mix_57	0.00339039697211	0.00756792645663	0.00744048193813	0	0	0	0
average.mix_58	0.00322336904218	0.00576184163691	0.00603003229076	0	0	0	0
average.mix_59	0.00854785453785	0.00523270775683	0.00569464677412	0	0	0	0
average.mix_60	0.00832227188023	0.00973221091083	0.0079734039274	0	0	0	0
average.mix_61	0.00417217836235	0.00554230831934	0.0057716260399	0	0	0	0
average.mix_62	0.00555720679532	0.00449413949988	0.00484098079146	0	0	0	0
average.mix_63	0.00297213277093	0.00606306655376	0.00572007248303	0	0	0	0
average.mix_64	0.0072081290154	0.00193531145281	0.00394908830119	0	0	0	0
average.mix_65	0.00745308134386	0.0053809615103	0.00528717177935	0	0	0	0
average.mix_66	0.00880376648427	0.00616810240277	0.00742424138049	0	0	0	0
average.mix_67	0.00525491437697	0.00538940252302	0.00683005877813	0	0	0	0
average.mix_68	0.00627218431152	0.00681301389615	0.00689196376385	0	0	0	0
average.mix_69	0.00453747817789	0.00760943642617	0.00705175539881	0	0	0	0
average.mix_70	0.00491009764572	0.00471227625991	0.00410542343548	0	0	0	0
