	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	526.396317204	887.657958333	409.655	0	0
mix_2	458.815282258	752.120020833	382.08875	0	0
mix_3	1026.78961022	1680.11366667	736.63	0	0
mix_4	1126.63850806	1229.61554167	595.238125	0	0
mix_5	915.863978494	1267.80066667	797.274375	0	0
mix_6	825.047473119	1085.548	638.670625	0	0
mix_7	1375.09482527	1287.4110625	618.958125	0	0
mix_8	1180.1324328	917.748645833	353.636875	0	0
mix_9	592.841801075	1091.72070833	515.498125	0	0
mix_10	1542.91583333	1192.1471875	717.261875	0	0
mix_11	556.997513441	822.743104167	288.9775	0	0
mix_12	457.358575268	1023.7401875	585.916875	0	0
mix_13	1675.59229839	1084.41091667	504.0325	0	0
mix_14	1666.29059139	1143.350125	772.790625	0	0
mix_15	1432.85010752	1209.45972917	747.71125	0	0
mix_16	1047.59569893	1421.35454167	675.756875	0	0
mix_17	2285.48524194	1458.07195833	948.9525	0	0
mix_18	542.8875	685.0805	321.036875	0	0
mix_19	1062.54622312	1018.39277083	616.133125	0	0
mix_20	787.272163978	1877.13479167	1435.0575	0	0
mix_21	1253.56611559	1350.77679167	906.515625	0	0
mix_22	1209.14330645	952.046354167	530.73	0	0
mix_23	1288.38314516	1039.59235417	467.119375	0	0
mix_24	434.089247312	618.4420625	243.04	0	0
mix_25	578.026357527	1297.90635417	692.67625	0	0
mix_26	616.32952957	1833.461125	892.350625	0	0
mix_27	1236.23729839	569.481791667	162.77375	0	0
mix_28	1080.27146505	1791.34989583	1121.54625	0	0
mix_29	794.340873656	1136.75989583	552.603125	0	0
mix_30	928.461989248	1116.21025	594.73	0	0
mix_31	770.987526881	1212.6860625	478.926875	0	0
mix_32	939.613991935	1321.862125	680.950625	0	0
mix_33	958.784126344	1025.00364583	376.87	0	0
mix_34	471.915698925	865.678375	382.7725	0	0
mix_35	714.285013441	1013.95658333	666.673125	0	0
mix_36	1435.82146506	1397.09004167	460.43875	0	0
mix_37	1357.97572581	1362.25945833	521.53	0	0
mix_38	812.467244623	1814.9285625	734.11	0	0
mix_39	1533.75393817	1262.4718125	791.090625	0	0
mix_40	986.358185484	1078.69285417	337.574375	0	0
mix_41	568.150174732	912.424916667	517.625	0	0
mix_42	1620.87389785	1598.3819375	906.888125	0	0
mix_43	493.871854839	1439.5899375	849.996875	0	0
mix_44	665.499193548	1549.42275	598.31875	0	0
mix_45	478.937836022	1439.2520625	720.99875	0	0
mix_46	959.973508065	1511.06491667	1159.90125	0	0
mix_47	1009.72255376	1066.75858333	496.3275	0	0
mix_48	1169.73048387	526.4125625	102.035	0	0
mix_49	1072.51891129	829.321208333	424.034375	0	0
mix_50	1314.44323925	1637.17764583	834.655	0	0
mix_51	1140.27198925	693.935645833	178.628125	0	0
mix_52	1751.86349462	1393.3175625	621.759375	0	0
mix_53	1115.31115591	802.553145833	306.020625	0	0
mix_54	1574.02580645	1520.93625	1261.01625	0	0
mix_55	1064.34896505	874.218708333	354.781875	0	0
mix_56	845.996209677	1502.9378125	769.703125	0	0
mix_57	461.946733871	1166.06989583	457.36	0	0
mix_58	971.376061828	1335.72739583	691.314375	0	0
mix_59	466.493360215	976.044333333	651.1925	0	0
mix_60	1376.69237903	1109.0410625	712.86875	0	0
mix_61	1330.7696371	1912.84227083	831.850625	0	0
mix_62	1168.0400672	1690.75614583	625.928125	0	0
mix_63	524.911263441	1085.42958333	519.8625	0	0
mix_64	1050.4661828	1017.41766667	388.888125	0	0
mix_65	896.862715054	1178.12075	512.2925	0	0
mix_66	1103.83650538	680.258291667	255.238125	0	0
mix_67	1536.40625	1468.32004167	752.479375	0	0
mix_68	702.611209677	1537.7344375	1070.823125	0	0
mix_69	1004.58619624	972.431666667	412.55125	0	0
mix_70	1629.46510752	622.456458333	157.908125	0	0
mix_71	1265.12004032	630.069854167	246.2975	0	0
mix_72	2068.94975806	1266.24547917	476.113125	0	0
mix_73	1511.66130377	937.63075	468.605	0	0
mix_74	1208.63446236	1124.24879167	383.215625	0	0
mix_75	1056.7018414	699.54	174.07	0	0
mix_76	690.109852151	1492.84645833	878.981875	0	0
mix_77	777.632190861	1914.835875	1124.955	0	0
mix_78	931.519959677	885.871416667	484.24125	0	0
mix_79	556.359502688	996.723125	494.75625	0	0
mix_80	1307.2361828	1311.16427083	817.29125	0	0
mix_81	878.91811828	1591.0563125	797.984375	0	0
mix_82	1075.18487903	981.957666667	594.361875	0	0
mix_83	942.91563172	786.744145833	276.544375	0	0
mix_84	1033.07766129	1356.65160417	737.294375	0	0
mix_85	861.935833333	1437.957875	831.58125	0	0
mix_86	708.930282258	1760.9209375	849.97875	0	0
mix_87	742.1575	1325.41541667	671.94	0	0
mix_88	1039.35270161	1400.46485417	738.945	0	0
mix_89	974.802513441	1721.2939375	1055.48625	0	0
mix_90	668.615309139	1211.60241667	707.9275	0	0
mix_91	908.25858871	782.234625	275.89875	0	0
mix_92	885.714005377	1179.37595833	521.34375	0	0
mix_93	455.432177419	612.635270833	193.053125	0	0
mix_94	444.448185484	788.190083333	436.25125	0	0
mix_95	1151.09349462	675.5029375	209.50125	0	0
mix_96	1025.21870968	731.9553125	279.7775	0	0
mix_97	800.167110215	1021.2856875	548.45625	0	0
mix_98	995.886666667	1030.20575	414.989375	0	0
mix_99	865.898844086	2157.7705625	1105.860625	0	0
mix_100	936.425053764	1207.05660417	565.50375	0	0
