	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
S10001	0.0162807719970381	0.0172839428600047	0.0043442675068889	0	0	0.11722329007351	0.190027429202808	0.0915265654901973	0	0.0104894248238376	0	0	0.114377640149018	0	0	0	0	0	0	0.438446667896697
S10006	0.0105098835602377	0.0273595137416884	0	0	0	0.134655163455921	0.187384744422745	0.0858427186074371	0	0.0069309091828978	0	0	0.112439593249856	0	0	0	0	0	0	0.434877473779216
S1001	0	0.0337231771351835	0.00262969120834878	0	0	0.145416828542878	0.185304195781482	0.0863524664256507	0	0.00627207203283646	0	0	0.117143480570615	0	0	0	0	0	0	0.423158088303005
S10010	0	0.0298142456295112	0.00217301992554733	0	0	0.138622398999334	0.206317344670541	0.0836206346770706	0	0.0091466877260712	0	0	0.111674252137444	0	0	0	0	0	0	0.418631416234481
S10011	0.00865910816223867	0.0245315100756856	0.00603302240667363	0	0	0.119216210785775	0.190166195659861	0.0979184954477665	0	0.00930246670419299	0	0	0.109148891306141	0	0	0	0	0	0	0.435024099451666
S10014	0.00365135626770208	0.034490369582593	2.87360949212528e-06	0	0	0.135068383931197	0.19171529519506	0.0850363923200379	0	0.0071758243437414	0	0	0.113439047343705	0	0	0	0	0	0	0.429420457406471
S10026	0	0.0360451563437514	0	0	0	0.140794418186513	0.197705036990094	0.0908823592778839	0	0.00627412758945433	0	0	0.113165597724166	0	0	0	0	0	0	0.415133303888138
S10032	0.00935675862362828	0.0254768986904586	0.0106370092680743	0	0	0.140514881852349	0.185387040254461	0.0829384804310964	0	0.00773184354651263	0	0	0.111283162172736	0	0	0	0	0	0	0.426673925160683
S10036	0	0.0353915652054935	0	0	0	0.132176269839921	0.192052116731605	0.0900158870983487	0	0.00592164780410668	0	0	0.118242384504903	0	0	0	0	0	0	0.426200128815622
S10042	0.00765067551246336	0.0261616332784081	0.00279761493638566	0	0	0.14462966344256	0.189729735589379	0.0855074279535661	0	0.00689097640597629	0	0	0.117013707904238	0	0	0	0	0	0	0.419618564977024
S10044	0	0.0359591509841389	0	0	0	0.14031717420312	0.195567115069017	0.0941263670639862	0	0.00447950573660963	0	0	0.116015711292552	0	0	0	0	0	0	0.413534975650577
S10049	0.00332722272762352	0.0349977820386068	0.0011685748785478	0	0	0.141562205382584	0.187674662836024	0.0952576014139357	0	0.00569535327371207	0	0	0.115031384189248	0	0	0	0	0	0	0.415285213259719
S10057	0.000804576399068564	0.0352316633668754	0.000284654886211362	0	0	0.133283316886569	0.174357890195025	0.0882889318743892	0	0.0116743848596199	0	0	0.112952376242286	0	0	0	0	0	0	0.443122205289956
S10062	0	0.0356920015566867	0.00768694433211395	0	0	0.133576885415364	0.183928874826165	0.0933328792125479	0	0.00786946958549187	0	0	0.114415077647602	0	0	0	0	0	0	0.423497867424028
